mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_smote__k_neighbors,param_pca__n_components,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__lambda,param_clf__alpha,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,mean_test_f2,std_test_f2,rank_test_f2
1000.996041238308,54.944569153982066,5.763589799404144,0.27437470075731224,9,0.95,150,8,0.01,1.1,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1.1, 'clf__alpha': 0}",0.9856301682292439,0.98427936395958,0.9856582264781687,0.985622151586694,0.9852974775634217,0.0005879607534375883,145,0.8638059085425787,0.8697483188315658,0.861582910664157,0.8643508949536705,0.864872008247993,0.0030001956382402664,139
948.1160209774971,13.203318921609354,18.97800648212433,3.288723870204603,3,,70,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9941598759023733,0.994676949346844,0.9947771573787182,0.9954545636741876,0.9947671365755308,0.0004608567276947691,89,0.9292121268431649,0.928121652593847,0.9338784074343612,0.9285478734183462,0.9299400150724298,0.00230679735560877,93
837.1024572849274,64.53193047385967,14.337244153022766,0.6700880180549865,9,,70,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9954305137465378,0.9936067275664279,0.9948653404467674,0.9949775734424665,0.9947200388005499,0.0006766966109490016,93,0.928901922206554,0.93365514051569,0.9294856671212982,0.9283174442660986,0.9300900435274102,0.002099340836452115,92
671.3465015888214,13.457838490325665,5.533369421958923,0.09475814459176993,3,0.95,70,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9866562984756354,0.992993454411358,0.986347657737463,0.9897346892148099,0.9889330249598166,0.0026924598449592084,137,0.8382707413706322,0.8230682234992053,0.8307557370507437,0.8306074750636109,0.830675544246048,0.005375160755878797,145
652.5885664224625,8.384804555921152,5.574779748916626,0.14356130985685364,9,0.95,70,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9866603067969104,0.9939113599833254,0.9864719156969869,0.9867765481138844,0.9884550326477768,0.00315208708808342,141,0.8383289615200968,0.8216511755057408,0.8308581498749186,0.8304592350310753,0.830324380482958,0.005907641188957927,149
794.543408870697,5.920285567784077,18.624389708042145,2.773900959628015,3,,102,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9965969352375531,0.9954946468869372,0.9966811099843275,0.9966811099843275,0.9963634505232863,0.0005027797571271999,73,0.9305445043186529,0.9363799857482723,0.940562749700983,0.9370692039775121,0.936139110936355,0.0035983085216175115,73
791.3326109647751,10.219618273802704,14.771833896636963,0.6981630101618093,9,,102,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9969616924735751,0.9946168245277196,0.9953984471763381,0.9965969352375531,0.9958934748537964,0.0009368609623688374,88,0.9324030907784977,0.9394540567144967,0.9353479122253275,0.9365114879274873,0.9359291369114523,0.002526609179872118,77
699.5564290881157,9.816870100211123,5.741834223270416,0.18969507930039747,3,0.95,102,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9864879489820868,0.992993454411358,0.9930134960177328,0.9898789887807088,0.9905934720479717,0.0026917576665858693,129,0.8381625335796293,0.8230682234992053,0.8245828457158225,0.830633573531232,0.8291117940814723,0.005942806930205119,158
678.0478152036667,12.040074574095897,6.842814564704895,1.2519749699377496,9,0.95,102,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9864919573033618,0.9939113599833254,0.9929573795198833,0.9927689884199599,0.9915324213066325,0.0029421603767897484,121,0.8382207490722424,0.8216511755057408,0.8246987494556917,0.8241790055425112,0.8271874198940465,0.006473569188298291,164
842.2715634703636,13.059004515050907,17.769506096839905,3.5011639466583175,3,,150,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9971741335011484,0.9960558118654327,0.9969616924735751,0.9980840224305658,0.9970689150676805,0.0007210042753023184,60,0.9360814439320417,0.9406358851055229,0.941749454956582,0.9396460180998548,0.9395282005235003,0.0021245557401370317,57
829.0139918327332,31.29740344529348,15.10606986284256,0.5869736685809199,9,,150,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9971621085373235,0.9949855900850165,0.9964085441376297,0.997350499637247,0.9964766855993042,0.0009302371563742196,65,0.9369275384151853,0.9396479736415552,0.9389856680836661,0.9384016020938855,0.938490695558573,0.0010044511265265767,69
698.4228902459145,40.731378015115126,7.062223672866821,1.8599961416047701,3,0.95,150,5,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9940436345853992,0.9929653961624332,0.993225937045306,0.9927008469582854,0.9932339536878559,0.0005029844311653358,117,0.8156018572418026,0.8230504357024864,0.824658243620481,0.8242754889372151,0.8218965063754963,0.003682421460374177,177
691.2994137406349,11.369817514625378,5.63563871383667,0.02847304343412627,9,0.95,150,5,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9939995430513746,0.9938833017344006,0.9933862698963047,0.9927890300263347,0.9935145361771036,0.0004780248732891041,101,0.8157024967369795,0.8216334253420504,0.8246256042505165,0.8241813823294916,0.8215357271647594,0.003556084708397144,185
774.0302570462227,14.092678079671192,17.52029287815094,1.7291787069902698,3,,70,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9988536201153595,0.9988977116493841,0.9991502358897071,0.9981281139645904,0.9987574204047603,0.00038054783486793776,41,0.9656931777755904,0.9598956620077668,0.959903912951727,0.9612265333017317,0.961679821509204,0.0023795784842627742,41
744.928758263588,11.855754880657598,18.455027759075165,4.849125431545246,9,,70,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9992905271343309,0.9990660611429327,0.9990420112152829,0.9974988075244207,0.9987243517542419,0.0007141754090864758,45,0.9656448219337685,0.9575184916840245,0.961693839328502,0.9564889521619079,0.9603365262770507,0.0036319914316315267,48
672.7293377518654,5.4759652112351755,5.560634016990662,0.1443014189801056,3,0.95,70,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9840909728596566,0.9797339276337677,0.9786637058533516,0.9833213751748631,0.9814524953804098,0.002301363575178666,192,0.8632684735698046,0.8687108427054945,0.868578722350646,0.8664595527412927,0.8667543978418095,0.002201955839795184,99
656.5403181314468,15.422885224551452,5.675827205181122,0.13539483530328678,9,0.95,70,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9837262156236347,0.9817420965925261,0.9782668820471299,0.9827521935538177,0.9816218469542772,0.0020601153144518066,185,0.8634148194899744,0.8679292888129447,0.8689901073014553,0.8643796391420016,0.866178463686594,0.0023368904246770217,114
769.7797656655312,17.558639551964628,20.761262476444244,4.7121079872271405,3,,102,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9991662691748069,0.9993145770619807,0.9993145770619807,0.9989217615770339,0.9991792962189506,0.0001605425244663567,33,0.9685816066907368,0.9623921646740197,0.962665669931284,0.9648377702635212,0.9646193028898904,0.002476106105010847,28
829.301712334156,0.5729236414700017,24.330882847309113,1.3757434402889128,9,,102,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9994027601300299,0.9994829265555293,0.9992263939939314,0.999274493849231,0.9993466436321804,0.00010171979060890222,24,0.9675266317009985,0.9607281671603515,0.9632755262913846,0.9620267623265226,0.9633892718698143,0.002552870686090222,36
654.6508848667145,5.332063519683278,5.614645838737488,0.11810209300193159,3,0.95,102,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.98549789362717,0.983209142179164,0.9835217912386114,0.984411638561654,0.9841601164016498,0.0008894833173947394,170,0.8640888412789456,0.8675747082936905,0.8653860396941223,0.8672425872355812,0.8660730441255848,0.0014170270273863076,118
684.8341924548149,4.898963059529206,5.656688988208771,0.17771993713589698,9,0.95,102,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9850409450018238,0.9818062297329255,0.9812049815416806,0.9839065900810082,0.9829896865893595,0.001551943565819527,181,0.8642634827410364,0.8679263200564675,0.8682192977976019,0.866193858099558,0.866650739673666,0.001580760603024774,101
934.566649377346,11.496643810470454,18.370287358760834,2.2398929366689933,3,,150,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9992464356003062,0.9994588766278795,0.9993506519534554,0.999274493849231,0.999332614507718,8.226829198125481e-05,28,0.9738943664117724,0.9713093935909302,0.9724406439071271,0.9723240612178037,0.9724921162819083,0.0009214160705668333,9
848.3783299326897,59.563329992999506,17.07248044013977,3.531132915694982,9,,150,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.999270485527956,0.9996472677278029,0.9992504439215812,0.9993546602747303,0.9993807143630176,0.00015878467793358194,10,0.9736378583786697,0.9707233454229538,0.9734153213714514,0.9711309398609287,0.9722268662585009,0.001310052851080477,13
737.4781951904297,46.88124416176624,6.298419713973999,0.5639753881292595,3,0.95,150,8,0.007,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9858345926142672,0.9846120546254024,0.9844156468829289,0.9844477134531286,0.9848275018939319,0.0005861981436251615,153,0.8635621821511685,0.8675073739645371,0.8659221028685545,0.866559546794025,0.8658878014445712,0.001456360072876526,129
760.7106476426125,18.815755606523,6.093187510967255,0.5373156956215767,9,0.95,150,8,0.007,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.007, 'clf__lambda': 1, 'clf__alpha': 0}",0.9856341765505189,0.9832692669982884,0.9847202792998264,0.9850529699656487,0.9846691732035706,0.0008719060486751257,161,0.8637444886879354,0.8688065212817877,0.8653010303207055,0.8669094110849208,0.8661903628438374,0.0018797957381503695,109
753.1285580992699,8.78437359958216,20.77975594997406,4.050120679921845,3,,70,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9965488353822536,0.9954585719954626,0.9967131765545272,0.9966771016630525,0.996349421398824,0.0005179456451023758,79,0.9310592249836348,0.9355305576462487,0.9386380931673642,0.9349584019239722,0.935046569430305,0.002694437631148518,86
787.7588239908218,6.750092922093736,15.577030897140503,1.417868107335354,9,,70,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9969657007948501,0.994564716351145,0.9954184887827129,0.9967171848758022,0.9959165227011275,0.000976889551337151,84,0.9321838882296811,0.9394268899659932,0.9353575848792809,0.9346024119208395,0.9353926937489487,0.002607534754258673,82
647.9056267738342,9.66590877546605,5.554693400859833,0.042765008772777356,3,0.95,70,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9864879489820868,0.992993454411358,0.9930134960177328,0.9898789887807088,0.9905934720479717,0.0026917576665858693,129,0.8381625335796293,0.8230687704120111,0.8245828457158225,0.830633573531232,0.8291119308096737,0.0059426678867917256,153
676.6205768585205,11.529463222627824,5.526242256164551,0.06095447864996151,9,0.95,70,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9864919573033618,0.9939113599833254,0.9929573795198833,0.9927689884199599,0.9915324213066325,0.0029421603767897484,121,0.8382207490722424,0.8216517200336133,0.8246976512542712,0.8241790055425112,0.8271872814756596,0.0064735583416835555,168
771.7704716920853,28.344781645715944,16.321956276893616,2.3485714156029487,3,,102,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9971661168585985,0.9958794457293341,0.9969456591884752,0.9980198892901664,0.9970027777666435,0.0007626160417047101,62,0.9353228817873452,0.9401376606766487,0.9416458879303622,0.9391525610405599,0.9390647478587291,0.0023357385788719616,61
762.14617395401,22.433419394648276,18.689464688301086,4.45321902607316,9,,102,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9971741335011484,0.9949855900850165,0.9965127604907789,0.9971941751075232,0.9964666647961167,0.0008979825074477754,70,0.937322209972895,0.9395967565496969,0.9386676191367963,0.9384336015064367,0.9385050467914562,0.0008097016938050264,65
681.5348209142685,23.07854448846994,5.852621912956238,0.5129559061233799,3,0.95,102,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9940436345853992,0.9929653961624332,0.9932940785069805,0.9927008469582854,0.9932509890532746,0.0005035780139650821,113,0.8156018572418026,0.8230504357024864,0.8245446850194583,0.824274940257873,0.821867979555405,0.0036613079409315887,181
665.8216680288315,16.79427999701314,7.473590075969696,3.2402124289529555,9,0.95,102,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9939995430513746,0.9938833017344006,0.9933862698963047,0.9927890300263347,0.9935145361771036,0.0004780248732891041,101,0.8157024967369795,0.8216334253420504,0.8246256042505165,0.8241813823294916,0.8215357271647594,0.003556084708397144,185
816.63887321949,42.76115150875766,25.685360729694366,2.8313087879018948,3,,150,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.997226241677723,0.9969536758310252,0.9981040640369407,0.9979838143986917,0.9975669489860951,0.0004884810085284089,54,0.9381120339303881,0.9419159232079546,0.9463069751604299,0.9426757090759296,0.9422526603436755,0.002910095267177824,51
844.0043257474899,26.090363708897605,18.313575863838196,3.40640091327937,9,,150,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9974947992031458,0.9976390987690446,0.9977833983349433,0.9983004717794141,0.997804442021637,0.00030401703224123454,49,0.939063653282738,0.9433644740791951,0.9433571855722377,0.9413531367854818,0.9417846124299132,0.0017719155616991123,53
688.4053524136543,10.408667947620245,5.705247402191162,0.11911337396572026,3,0.95,150,5,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9940155763364745,0.993221928724031,0.9930455625879325,0.992756963456135,0.9932600077761432,0.00046673712896291587,109,0.8168850402664756,0.8230716493187961,0.8246621743072726,0.8242321057630422,0.8222127424138966,0.0031304822383731354,169
729.1133263707161,19.732980032360224,6.194709241390228,0.30830956671184495,9,0.95,150,5,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 5, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9939995430513746,0.9940556595492241,0.9931537872623567,0.9930295293028327,0.993559629791447,0.00047044762814475315,97,0.8171054938073905,0.8215880630242636,0.8247460084667173,0.8242060585010577,0.8219114059498572,0.0030208336567891614,173
761.8474349975586,20.620915849885996,16.640965580940247,3.9387474469452073,3,,70,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9991782941386318,0.9991342026046072,0.9992544522428561,0.9989177532557589,0.9991211755604634,0.00012507552115821336,39,0.9682373586831636,0.9618234071156372,0.9625713255332474,0.9646718092914078,0.964325975155864,0.0024879793227160977,30
765.2228338122368,17.482657163922337,16.12197369337082,4.341469424130052,9,,70,8,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9994027601300299,0.9994829265555293,0.9992584605641311,0.9993306103470806,0.9993686893991927,8.338368077213284e-05,14,0.9673224320167849,0.9600697358876463,0.9624153964226758,0.9612039318859666,0.9627528740532685,0.002765556155032422,40
659.9417639374733,11.301921268876923,5.496514022350311,0.08501173766997089,3,0.95,70,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9854698353782453,0.983209142179164,0.9835217912386114,0.984411638561654,0.9841531018394187,0.0008789541176726513,173,0.8640861049488414,0.8675740945881134,0.8653860396941223,0.8669982737134929,0.8660111282361425,0.0013705628727700742,121
666.8130697011948,2.6518433076647567,6.573552370071411,1.6493763621259738,9,0.95,70,8,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 70, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9854257438442205,0.9817420965925261,0.9812049815416806,0.9838785318320834,0.9830628384526278,0.0016914985176970372,178,0.8637050309162451,0.8679237527179536,0.8682186819243589,0.866193609493515,0.8665102687630182,0.0017948708094618385,106
787.0925318002701,12.51561175915146,17.553455233573914,3.1739099849711643,3,,102,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9992424272790312,0.9994628849491545,0.9993546602747303,0.9993386269896305,0.9993496498731367,7.820721707805721e-05,22,0.9737208030622607,0.9706636873596151,0.9716789795889734,0.9720361622591899,0.9720249080675097,0.001100996686860995,18
768.3629061579704,10.47925106739555,14.985651791095734,1.1081455212465252,9,,102,8,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9992865188130559,0.9995671013023035,0.9992624688854062,0.9993506519534554,0.9993666852385552,0.00012011595322905103,18,0.9734497033610748,0.9694485674010757,0.9716635641656455,0.971191354134124,0.97143829726548,0.001424474069712453,24
685.3101038336754,11.534719565797404,5.731316685676575,0.1564590060378707,3,0.95,102,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9858225676504423,0.9846120546254024,0.9844156468829289,0.9844477134531286,0.9848244956529755,0.0005810337867141885,154,0.8635577128346873,0.8669642170174048,0.8659221028685545,0.866559546794025,0.8657508948786679,0.0013196048827584478,133
667.3820545077324,16.483696283256688,5.650422990322113,0.04645309931509205,9,0.95,102,8,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': 0.95, 'clf__n_estimators': 102, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9856341765505189,0.9818382963031252,0.9847202792998264,0.9850529699656487,0.9843114305297798,0.0014648453834917809,165,0.8637444886879354,0.8680346377536773,0.8653010303207055,0.8669094110849208,0.8659973919618098,0.0016234717424425194,125
790.8077209591866,11.329541493292506,21.99996054172516,4.2424633931407945,3,,150,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9994869348768043,0.9995711096235785,0.9994308183789548,0.9995029681619041,0.9994979577603104,5.001374739343688e-05,6,0.9765826636828414,0.9766916857403812,0.9751216658245353,0.9758416030668782,0.976059404578659,0.0006325288584519446,8
948.179173886776,10.020577918037946,17.83681058883667,0.1956515673558055,9,,150,8,0.01,1.0,0.0,"{'smote__k_neighbors': 9, 'pca__n_components': None, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.9994147850938548,0.9995951595512284,0.9994067684513049,0.9996152011576032,0.9995079785634977,9.750092166557e-05,2,0.9782600166355404,0.9767105947524424,0.9780718099190736,0.9762392407580519,0.977320415516277,0.0008643298030413589,1
709.0772588849068,39.02531571750441,5.996328115463257,0.49863573229686164,3,0.95,150,8,0.01,1.0,0.0,"{'smote__k_neighbors': 3, 'pca__n_components': 0.95, 'clf__n_estimators': 150, 'clf__max_depth': 8, 'clf__learning_rate': 0.01, 'clf__lambda': 1, 'clf__alpha': 0}",0.985858642541917,0.9846240795892273,0.9853215274910715,0.9852974775634217,0.9852754317964094,0.00043789419395161354,150,0.8635347368805412,0.870310008857396,0.8622347903437168,0.8629523063269524,0.8647579606021516,0.003238375040675017,141
